"		108",서울,2017-05-08,6.1,43.6,16.92
"		108",서울,2017-05-09,1.3,9.3,8.34
"		108",서울,2017-05-10,7,50,15.29
"		108",서울,2017-05-11,5.3,37.6,16.69
"		108",서울,2017-05-12,0,0,5.57
"		108",서울,2017-05-13,2.2,15.6,8.35
"		108",서울,2017-05-14,13.1,92.3,27.71
"		108",서울,2017-05-15,8.1,57,17.5
"		108",서울,2017-05-16,9.6,67.6,16.79
"		108",서울,2017-05-17,13.2,92.3,26.53
"		108",서울,2017-05-18,12.9,90.2,24.44
"		108",서울,2017-05-19,13.3,93,26.72
"		108",서울,2017-05-20,13,90.9,24.18
"		108",서울,2017-05-21,11.9,83.2,26.62
"		108",서울,2017-05-22,11.8,81.9,22.27
"		108",서울,2017-05-23,2.4,16.7,11.66
"		108",서울,2017-05-24,12.7,88.2,24.99
"		108",서울,2017-05-25,12.8,88.3,24.3
"		108",서울,2017-05-26,11.3,77.9,25.32
"		108",서울,2017-05-27,13.5,93.1,26.95
"		108",서울,2017-05-28,11.2,77.2,23.57
"		108",서울,2017-05-29,9.7,66.9,22.29
"		108",서울,2017-05-30,11.1,76,21.3
"		108",서울,2017-05-31,10.2,69.9,20.09
"		108",서울,2017-06-01,10.6,72.6,21.83
"		108",서울,2017-06-02,12.2,83.6,25.66
"		108",서울,2017-06-03,13.5,92.5,27.88
"		108",서울,2017-06-04,13.6,93.2,27.49
"		108",서울,2017-06-05,12.9,87.8,26.62
"		108",서울,2017-06-06,0,0,7.4
"		108",서울,2017-06-07,0.2,1.4,3.47
"		108",서울,2017-06-08,11.8,80.3,25.61
"		108",서울,2017-06-09,7.4,50.3,16.67
"		108",서울,2017-06-10,9.8,66.7,24.26
"		108",서울,2017-06-11,13.7,93.2,28.53
"		108",서울,2017-06-12,12.2,83,24.22
"		108",서울,2017-06-13,10.3,70.1,21.29
"		108",서울,2017-06-14,11.9,80.4,25.27
"		108",서울,2017-06-15,11.4,77,24.81
"		108",서울,2017-06-16,11.9,80.4,24.11
"		108",서울,2017-06-17,12.7,85.8,24.5
"		108",서울,2017-06-18,13.2,89.2,26
"		108",서울,2017-06-19,11,74.3,21
"		108",서울,2017-06-20,7.9,53.4,18.81
"		108",서울,2017-06-21,11.1,75,23.53
"		108",서울,2017-06-22,10.8,73,23.53
"		108",서울,2017-06-23,12.9,87.2,22.75
"		108",서울,2017-06-24,0.8,5.4,7.22
"		108",서울,2017-06-25,4.6,31.1,12.96
"		108",서울,2017-06-26,4.9,33.1,14.3
"		108",서울,2017-06-27,7.8,52.7,18.34
"		108",서울,2017-06-28,6.9,46.6,16.7
"		108",서울,2017-06-29,9.5,64.6,21.06
"		108",서울,2017-06-30,7.7,52.4,19.45
"		108",서울,2017-07-01,3.4,23.1,13.89
"		108",서울,2017-07-02,0,0,5.5
"		108",서울,2017-07-03,2,13.6,9.19
"		108",서울,2017-07-04,9.4,63.9,19.73
"		108",서울,2017-07-05,7.8,53.1,18.39
"		108",서울,2017-07-06,8.3,56.5,19.12
"		108",서울,2017-07-07,1,6.8,6.32
"		108",서울,2017-07-08,0.1,0.7,4.66
"		108",서울,2017-07-09,1.6,11,9.27
"		108",서울,2017-07-10,0,0,2.01
"		108",서울,2017-07-11,5.6,38.4,13.94
"		108",서울,2017-07-12,7.7,52.7,17.01
"		108",서울,2017-07-13,9.2,63,19.23
"		108",서울,2017-07-14,6.6,45.5,16.04
"		108",서울,2017-07-15,0.5,3.4,5.65
"		108",서울,2017-07-16,0.9,6.2,10.5
"		108",서울,2017-07-17,0.3,2.1,11.18
"		108",서울,2017-07-18,4.3,29.7,11.5
"		108",서울,2017-07-19,7,48.6,20.43
"		108",서울,2017-07-20,10.3,71.5,20.59
"		108",서울,2017-07-21,2.1,14.6,10.81
"		108",서울,2017-07-22,2.3,16,10.01
"		108",서울,2017-07-23,0,0,2.72
"		108",서울,2017-07-24,0,0,5.17
"		108",서울,2017-07-25,10.7,74.8,21.74
"		108",서울,2017-07-26,11.4,79.7,22.61
"		108",서울,2017-07-27,1.2,8.5,10
"		108",서울,2017-07-28,0,0,3.38
"		108",서울,2017-07-29,2.5,17.6,11.78
"		108",서울,2017-07-30,6.9,48.6,18.56
"		108",서울,2017-07-31,0,0,4.34
"		108",서울,2017-08-01,8.8,62.4,18.08
"		108",서울,2017-08-02,3.9,27.7,11.98
"		108",서울,2017-08-03,10.4,74.3,21.79
"		108",서울,2017-08-04,11.8,84.3,22.18
"		108",서울,2017-08-05,9.4,67.1,16.84
"		108",서울,2017-08-06,3.7,26.6,11.98
"		108",서울,2017-08-07,10.7,77,22.74
"		108",서울,2017-08-08,5.6,40.3,13.47
"		108",서울,2017-08-09,4,29,14.17
"		108",서울,2017-08-10,0,0,6.21
"		108",서울,2017-08-11,7.3,52.9,15.55
"		108",서울,2017-08-12,9.6,70.1,18.42
"		108",서울,2017-08-13,1.4,10.2,11.22
"		108",서울,2017-08-14,0,0,7.26
"		108",서울,2017-08-15,0,0,3
"		108",서울,2017-08-16,1.6,11.8,10.41
"		108",서울,2017-08-17,1.8,13.2,9.67
"		108",서울,2017-08-18,5,37,12.1
"		108",서울,2017-08-19,1.2,8.9,9.79
"		108",서울,2017-08-20,0,0,3.48
"		108",서울,2017-08-21,5.2,38.8,10.72
"		108",서울,2017-08-22,9.5,70.9,16.45
"		108",서울,2017-08-23,2.4,18,8.22
"		108",서울,2017-08-24,0.8,6,3.62
"		108",서울,2017-08-25,8.5,63.9,20.24
"		108",서울,2017-08-26,12.5,94.7,24.43
"		108",서울,2017-08-27,3.3,25,10.32
"		108",서울,2017-08-28,1.3,9.9,6.82
"		108",서울,2017-08-29,11.3,86.3,21.08
"		108",서울,2017-08-30,3.4,26,9.64
"		108",서울,2017-08-31,11.8,90.8,19.21
"		108",서울,2017-09-01,12.4,95.4,22.7
"		108",서울,2017-09-02,10.7,82.3,19.67
"		108",서울,2017-09-03,8.5,65.9,15.85
"		108",서울,2017-09-04,8.8,68.2,17.94
"		108",서울,2017-09-05,0,0,5.38
"		108",서울,2017-09-06,0,0,6.06
"		108",서울,2017-09-07,7.6,59.4,14.01
"		108",서울,2017-09-08,9.7,76.4,19.77
"		108",서울,2017-09-09,11.1,87.4,16.69
"		108",서울,2017-09-10,0,0,7.34
"		108",서울,2017-09-11,1.9,15.1,8.17
"		108",서울,2017-09-12,11.6,92.1,19.09
"		108",서울,2017-09-13,11.9,95.2,21.6
"		108",서울,2017-09-14,11.5,92,20.59
"		108",서울,2017-09-15,11.3,91.1,19.03
"		108",서울,2017-09-16,11,88.7,20.23
"		108",서울,2017-09-17,10,80.6,19.04
"		108",서울,2017-09-18,11.4,92.7,18.98
"		108",서울,2017-09-19,2.1,17.1,7.26
"		108",서울,2017-09-20,11.6,94.3,20.74
"		108",서울,2017-09-21,11.5,94.3,19.35
"		108",서울,2017-09-22,11,90.2,16.7
"		108",서울,2017-09-23,7.3,60.3,13.3
"		108",서울,2017-09-24,5.4,44.6,11.77
"		108",서울,2017-09-25,10.4,86,16.62
"		108",서울,2017-09-26,8.7,72.5,15.66
"		108",서울,2017-09-27,0,0,0.02
"		108",서울,2017-09-28,,0,11.81
"		108",서울,2017-09-29,10.5,88.2,13.75
"		108",서울,2017-09-30,5.8,49.2,6.11
"		108",서울,2017-10-01,0.6,5.1,3.06
"		108",서울,2017-10-02,10.2,86.4,11.2
"		108",서울,2017-10-03,6.7,57.3,7.19
"		108",서울,2017-10-04,8.5,72.6,9.93
"		108",서울,2017-10-05,6.4,54.7,7.21
"		108",서울,2017-10-06,4.6,39.7,5.32
"		108",서울,2017-10-07,6.2,53.4,9.17
"		108",서울,2017-10-08,10,87,9.32
"		108",서울,2017-10-09,6.5,56.5,7.24
"		108",서울,2017-10-10,1,8.7,3.75
"		108",서울,2017-10-11,1.9,16.7,3.87
"		108",서울,2017-10-12,,0,2.23
"		108",서울,2017-10-13,9.6,85,9.41
"		108",서울,2017-10-14,10.6,93.8,10.58
"		108",서울,2017-10-15,9.3,82.3,9.97
"		108",서울,2017-10-16,5.3,47.3,7.3
"		108",서울,2017-10-17,10.3,92,10.3
"		108",서울,2017-10-18,0.3,2.7,3.13
"		108",서울,2017-10-19,9.2,82.9,9.08
"		108",서울,2017-10-20,10.1,91,9.75
"		108",서울,2017-10-21,10.1,91.8,9.75
"		108",서울,2017-10-22,9.6,87.3,8.97
"		108",서울,2017-10-23,10.1,91.8,9.37
"		108",서울,2017-10-24,8.2,75.2,7.95
"		108",서울,2017-10-25,9.5,87.2,9.17
"		108",서울,2017-10-26,1.8,16.7,4.42
"		108",서울,2017-10-27,9.7,89.8,8.47
"		108",서울,2017-10-28,9.8,90.7,8.75
"		108",서울,2017-10-29,7.3,68.2,7.94
"		108",서울,2017-10-30,9.8,91.6,9.16
"		108",서울,2017-10-31,9.5,88.8,8.01
"		108",서울,2018-05-01,3.2,23.4,12.42
"		108",서울,2018-05-02,0,0,2.47
"		108",서울,2018-05-03,8.2,59.4,12.18
"		108",서울,2018-05-04,12.4,89.9,27.26
"		108",서울,2018-05-05,11,79.1,22.26
"		108",서울,2018-05-06,3.2,23,9.31
